flow_duration,fwd_pkt_count,bwd_pkt_count,mean_pkt_size,iat_mean,pps,flood_score,mac_fill,new_mac_rate,syn_count,label
34.88,0,30208,1511.35,0.000224,4459.28,0.125,0.002,0.15,0,DDoS
34.88,0,30208,1511.35,0.000224,4459.28,0.125,0.002,0.15,0,DDoS
34.88,0,30208,1511.35,0.000224,4459.28,0.125,0.002,0.15,0,DDoS
34.88,0,30208,1511.35,0.000224,4459.28,0.125,0.002,0.15,0,DDoS
34.91,0,31748,1511.15,0.000224,4462.09,0.25,0.002,0.14,0,DDoS
34.91,0,31748,1511.15,0.000224,4462.09,0.25,0.002,0.14,0,DDoS
34.91,0,31748,1511.15,0.000224,4462.09,0.25,0.002,0.14,0,DDoS
34.91,0,31748,1511.15,0.000224,4462.09,0.25,0.002,0.14,0,DDoS
34.91,0,31748,1511.15,0.000224,4462.09,0.25,0.002,0.14,0,DDoS
34.91,0,31748,1511.15,0.000224,4462.09,0.25,0.002,0.14,0,DDoS
34.91,0,31748,1511.15,0.000224,4462.09,0.25,0.002,0.14,0,DDoS
29.97,0,30919,1511.27,0.000224,4460.58,0.25,0.002,0.14,0,DDoS
29.97,0,30919,1511.27,0.000224,4460.58,0.25,0.002,0.14,0,DDoS
29.97,0,30919,1511.27,0.000224,4460.58,0.25,0.002,0.14,0,DDoS
29.97,0,30919,1511.27,0.000224,4460.58,0.25,0.002,0.14,0,DDoS
29.97,0,30919,1511.27,0.000224,4460.58,0.25,0.002,0.14,0,DDoS
29.97,0,30919,1511.27,0.000224,4460.58,0.25,0.002,0.14,0,DDoS
29.97,0,30919,1511.27,0.000224,4460.58,0.25,0.002,0.14,0,DDoS
34.88,0,29765,1511.23,0.000224,4459.45,0.0,0.002,0.15,0,DDoS
34.88,0,29765,1511.23,0.000224,4459.45,0.0,0.002,0.15,0,DDoS
34.88,0,29765,1511.23,0.000224,4459.45,0.0,0.002,0.15,0,DDoS
34.88,0,29765,1511.23,0.000224,4459.45,0.0,0.002,0.15,0,DDoS
34.88,0,29765,1511.23,0.000224,4459.45,0.0,0.002,0.15,0,DDoS
34.88,0,29765,1511.23,0.000224,4459.45,0.0,0.002,0.15,0,DDoS
34.88,0,30401,1511.21,0.000224,4461.32,0.0,0.002,0.15,0,DDoS
34.88,0,30401,1511.21,0.000224,4461.32,0.0,0.002,0.15,0,DDoS
